,"Time      (s) efficiency_1,000e+00","Thrust    (N) efficiency_1,000e+00"
1923,1.922999999999899,3682.6954994488583
1924,1.923999999999899,3682.6046792221055
1925,1.9249999999998988,3682.513858328834
1926,1.925999999999899,3682.423036769096
1927,1.9269999999998983,3682.332214542969
1928,1.9279999999998985,3682.241391650508
1929,1.9289999999998984,3682.150568091788
1930,1.9299999999998985,3682.059743866864
1931,1.930999999999898,3681.968918975801
1932,1.931999999999898,3681.8780934186734
1933,1.932999999999898,3681.787267195539
1934,1.9339999999998976,3681.6964403064553
1935,1.9349999999998977,3681.605612751498
1936,1.9359999999998976,3681.514784530735
1937,1.9369999999998972,3681.4239556442208
1938,1.9379999999998971,3681.333126092015
1939,1.9389999999998973,3681.242295874199
1940,1.9399999999998967,3681.1514649908154
1941,1.940999999999897,3681.060633441948
1942,1.941999999999897,3680.9698012276426
1943,1.9429999999998968,3680.87896834798
1944,1.9439999999998967,3680.788134803011
1945,1.9449999999998968,3680.697300592803
1946,1.9459999999998965,3680.606465717427
1947,1.9469999999998964,3680.515630176927
1948,1.9479999999998965,3680.424793971388
1949,1.948999999999896,3680.333957100849
1950,1.949999999999896,3680.243119565396
1951,1.950999999999896,3680.1522813650777
1952,1.951999999999896,3680.061442499963
1953,1.952999999999896,3679.970602970114
1954,1.953999999999896,3679.8797627755935
1955,1.9549999999998957,3679.7889219164535
1956,1.9559999999998956,3679.698080392776
1957,1.9569999999998955,3679.607238204608
1958,1.9579999999998952,3679.516395352024
1959,1.958999999999895,3679.42555183507
1960,1.959999999999895,3679.334707653807
1961,1.9609999999998948,3679.243862808317
1962,1.9619999999998947,3679.153017298644
1963,1.9629999999998944,3679.062171124867
1964,1.9639999999998945,3678.971324287021
1965,1.9649999999998944,3678.880476785198
1966,1.9659999999998945,3678.789628619434
1967,1.9669999999998944,3678.698779789808
1968,1.967999999999894,3678.607930296367
1969,1.968999999999894,3678.517080139176
1970,1.9699999999998936,3678.4262293182974
1971,1.9709999999998935,3678.3353778337937
1972,1.9719999999998936,3678.244525685725
1973,1.9729999999998933,3678.153672874153
1974,1.9739999999998932,3678.0628193991374
1975,1.9749999999998933,3677.971965260738
1976,1.9759999999998927,3677.881110459022
1977,1.976999999999893,3677.790254994035
1978,1.977999999999893,3677.699398865846
1979,1.9789999999998928,3677.608542074508
1980,1.9799999999998927,3677.5176846201
1981,1.9809999999998928,3677.4268265026494
1982,1.9819999999998923,3677.335967722253
1983,1.9829999999998924,3677.245108278943
1984,1.9839999999998923,3677.154248172795
1985,1.984999999999892,3677.0633874038513
1986,1.985999999999892,3676.9725259721818
1987,1.986999999999892,3676.881663877856
1988,1.987999999999892,3676.790801120914
1989,1.988999999999892,3676.699937701426
1990,1.989999999999892,3676.609073619449
1991,1.9909999999998915,3676.5182088750366
1992,1.9919999999998916,3676.427343468261
1993,1.9929999999998915,3676.336477399165
1994,1.9939999999998912,3676.245610667815
1995,1.994999999999891,3676.154743274276
1996,1.995999999999891,3676.0638752185896
1997,1.9969999999998909,3675.973006500828
1998,1.9979999999998908,3675.882137121031
1999,1.9989999999998904,3675.791267079291
2000,1.9999999999998903,3675.7003963756288
2001,2.00099999999989,3675.609525010128
2002,2.0019999999998905,3675.5186529828234
2003,2.0029999999998904,3675.427780293793
2004,2.0039999999998903,3675.33690694309
2005,2.00499999999989,3675.246032930778
2006,2.00599999999989,3675.155158256888
2007,2.00699999999989,3675.064282921504
2008,2.00799999999989,3674.973406924668
2009,2.0089999999998898,3674.882530266448
2010,2.0099999999998897,3674.7916529468953
2011,2.010999999999889,3674.700774966055
2012,2.011999999999889,3674.60989632401
2013,2.0129999999998893,3674.5190170207943
2014,2.013999999999889,3674.4281370564927
2015,2.014999999999889,3674.3372564311207
2016,2.015999999999889,3674.246375144768
2017,2.016999999999889,3674.155493197477
2018,2.0179999999998888,3674.0646105893015
2019,2.0189999999998887,3673.973727320304
2020,2.019999999999889,3673.88284339053
2021,2.0209999999998884,3673.791958800048
2022,2.0219999999998883,3673.7010735489166
2023,2.022999999999888,3673.610187637177
2024,2.023999999999888,3673.519301064896
2025,2.024999999999888,3673.428413832123
2026,2.025999999999888,3673.337525938916
2027,2.026999999999888,3673.2466373853313
2028,2.027999999999888,3673.155748171423
2029,2.028999999999888,3673.064858297233
2030,2.0299999999998875,3672.9739677628377
2031,2.030999999999888,3672.8830765682847
2032,2.0319999999998872,3672.7921847136304
2033,2.032999999999887,3672.70129219892
2034,2.033999999999887,3672.610399024213
2035,2.034999999999887,3672.519505189571
2036,2.035999999999887,3672.428610695041
2037,2.0369999999998867,3672.3377155406783
2038,2.0379999999998866,3672.2468197265393
2039,2.0389999999998865,3672.155923252672
2040,2.0399999999998863,3672.065026119131
2041,2.0409999999998862,3671.974128325996
2042,2.041999999999886,3671.883229873279
2043,2.042999999999886,3671.7923307610567
2044,2.043999999999886,3671.70143098938
2045,2.044999999999886,3671.610530558302
2046,2.0459999999998857,3671.519629467875
2047,2.0469999999998856,3671.428727718157
2048,2.047999999999885,3671.337825309189
2049,2.0489999999998854,3671.2469222410414
2050,2.049999999999885,3671.156018513752
2051,2.050999999999885,3671.065114127382
2052,2.051999999999885,3670.9742090819855
2053,2.052999999999885,3670.88330337762
2054,2.053999999999885,3670.792397014318
2055,2.0549999999998847,3670.701489992154
2056,2.0559999999998846,3670.610582311152
2057,2.0569999999998845,3670.519673971403
2058,2.0579999999998844,3670.4287649729295
2059,2.0589999999998843,3670.337855315795
2060,2.059999999999884,3670.246945000052
2061,2.060999999999884,3670.156034025742
2062,2.061999999999884,3670.0651223929417
2063,2.062999999999884,3669.974210101667
2064,2.063999999999884,3669.883297151993
2065,2.064999999999884,3669.79238354398
2066,2.0659999999998835,3669.701469277652
2067,2.066999999999884,3669.6105543530784
2068,2.0679999999998837,3669.5196387703054
2069,2.068999999999883,3669.428722529394
2070,2.069999999999883,3669.337805630384
2071,2.070999999999883,3669.246888073328
2072,2.071999999999883,3669.155969858272
2073,2.0729999999998827,3669.0650509852862
2074,2.0739999999998826,3668.9741314543935
2075,2.0749999999998825,3668.883211265663
2076,2.0759999999998824,3668.792290419142
2077,2.0769999999998823,3668.701368914885
2078,2.077999999999882,3668.6104467529344
2079,2.078999999999882,3668.519523933342
2080,2.079999999999882,3668.428600456152
2081,2.080999999999882,3668.337676321437
2082,2.0819999999998817,3668.246751529213
2083,2.0829999999998816,3668.15582607956
2084,2.083999999999881,3668.064899972519
2085,2.0849999999998814,3667.973973208132
2086,2.0859999999998813,3667.8830457864415
2087,2.086999999999881,3667.7921177075177
2088,2.087999999999881,3667.701188971405
2089,2.088999999999881,3667.6102595781376
2090,2.089999999999881,3667.5193295277777
2091,2.0909999999998807,3667.428398820366
2092,2.0919999999998806,3667.33746745598
2093,2.0929999999998805,3667.246535434627
2094,2.0939999999998804,3667.1556027563774
2095,2.0949999999998803,3667.064669421279
2096,2.09599999999988,3666.9737354293775
2097,2.09699999999988,3666.882800780717
2098,2.09799999999988,3666.791865475358
2099,2.09899999999988,3666.700929513333
2100,2.09999999999988,3666.6099928947015
2101,2.10099999999988,3666.5190556195057
2102,2.1019999999998795,3666.428117687813
2103,2.1029999999998794,3666.337179099635
2104,2.1039999999998797,3666.2462398550433
2105,2.104999999999879,3666.155299954081
2106,2.105999999999879,3666.0643593967975
2107,2.106999999999879,3665.973418183232
2108,2.107999999999879,3665.882476313449
2109,2.1089999999998787,3665.791533787483
2110,2.109999999999878,3665.7005906053855
2111,2.1109999999998785,3665.6096467671873
2112,2.1119999999998784,3665.518702272969
2113,2.1129999999998783,3665.4277571227512
2114,2.113999999999878,3665.336811316581
2115,2.114999999999878,3665.2458648545153
2116,2.115999999999878,3665.154917736601
2117,2.116999999999878,3665.063969962876
2118,2.1179999999998778,3664.973021533393
2119,2.1189999999998776,3664.882072448191
2120,2.119999999999877,3664.791122707332
2121,2.120999999999877,3664.7001723108497
2122,2.1219999999998773,3664.609221258777
2123,2.122999999999877,3664.518269551185
2124,2.123999999999877,3664.4273171881073
2125,2.124999999999877,3664.336364169591
2126,2.125999999999877,3664.245410495691
2127,2.1269999999998768,3664.154456166437
2128,2.1279999999998767,3664.06350118188
2129,2.1289999999998765,3663.9725455420808
2130,2.1299999999998764,3663.881589247044
2131,2.1309999999998763,3663.7906322968574
2132,2.131999999999876,3663.699674691549
2133,2.132999999999876,3663.6087164311657
2134,2.133999999999876,3663.517757515751
2135,2.134999999999876,3663.42679794535
2136,2.135999999999876,3663.335837720006
2137,2.136999999999876,3663.244876839764
2138,2.137999999999876,3663.153915304672
2139,2.1389999999998754,3663.0629531147633
2140,2.139999999999876,3662.971990270097
2141,2.1409999999998752,3662.881026770716
2142,2.141999999999875,3662.790062616652
2143,2.142999999999875,3662.699097807959
2144,2.143999999999875,3662.6081323446742
2145,2.144999999999875,3662.517166226842
2146,2.1459999999998747,3662.4261994545154
2147,2.1469999999998746,3662.335232027732
2148,2.1479999999998745,3662.244263946529
2149,2.1489999999998743,3662.1532952109615
2150,2.1499999999998742,3662.062325821058
2151,2.150999999999874,3661.971355776887
2152,2.151999999999874,3661.880385078469
2153,2.152999999999874,3661.78941372584
2154,2.153999999999874,3661.698441719068
2155,2.1549999999998737,3661.607469058184
2156,2.1559999999998736,3661.516495743228
2157,2.156999999999873,3661.42552177425
2158,2.1579999999998734,3661.3345471512735
2159,2.158999999999873,3661.243571874362
2160,2.159999999999873,3661.1525959435658
2161,2.160999999999873,3661.0616193589
2162,2.161999999999873,3660.970642120423
2163,2.162999999999873,3660.879664228163
2164,2.1639999999998727,3660.788685682175
2165,2.1649999999998726,3660.6977064825
2166,2.1659999999998725,3660.606726629174
2167,2.1669999999998724,3660.515746122248
2168,2.1679999999998723,3660.4247649617496
2169,2.168999999999872,3660.3337831477374
2170,2.169999999999872,3660.242800680234
2171,2.170999999999872,3660.151817559291
2172,2.171999999999872,3660.060833784956
2173,2.172999999999872,3659.969849357256
2174,2.173999999999872,3659.878864276245
2175,2.1749999999998715,3659.787878541952
2176,2.175999999999872,3659.6968921544217
2177,2.1769999999998717,3659.6059051137017
2178,2.177999999999871,3659.5149174198273
2179,2.178999999999871,3659.4239290728287
2180,2.179999999999871,3659.33294007277
2181,2.180999999999871,3659.2419504196696
2182,2.1819999999998707,3659.150960113581
2183,2.1829999999998706,3659.059969154535
2184,2.1839999999998705,3658.968977542577
2185,2.1849999999998704,3658.8779852777498
2186,2.1859999999998703,3658.786992360079
2187,2.18699999999987,3658.6959987896257
2188,2.18799999999987,3658.605004566411
2189,2.18899999999987,3658.5140096904834
2190,2.18999999999987,3658.423014161879
2191,2.1909999999998697,3658.3320179806456
2192,2.1919999999998696,3658.2410211468073
2193,2.192999999999869,3658.1500236604247
2194,2.1939999999998694,3658.0590255215184
2195,2.1949999999998693,3657.968026730133
2196,2.195999999999869,3657.8770272862935
2197,2.196999999999869,3657.786027190065
2198,2.197999999999869,3657.695026441468
2199,2.198999999999869,3657.604025040553
2200,2.1999999999998687,3657.513022987345
2201,2.2009999999998686,3657.422020281893
2202,2.2019999999998685,3657.331016924221
2203,2.2029999999998684,3657.240012914391
2204,2.2039999999998683,3657.1490082524174
2205,2.204999999999868,3657.058002938357
2206,2.205999999999868,3656.966996972247
2207,2.206999999999868,3656.875990354101
2208,2.207999999999868,3656.7849830839687
2209,2.208999999999868,3656.693975161911
2210,2.209999999999868,3656.602966587932
2211,2.2109999999998675,3656.511957362089
2212,2.2119999999998674,3656.4209474844106
2213,2.2129999999998677,3656.3299369549504
2214,2.213999999999867,3656.2389257737223
2215,2.214999999999867,3656.147913940769
2216,2.215999999999867,3656.0569014561343
2217,2.216999999999867,3655.9658883198554
2218,2.2179999999998667,3655.874874531964
2219,2.218999999999866,3655.783860092497
2220,2.2199999999998665,3655.692845001504
2221,2.2209999999998664,3655.601829259
2222,2.2219999999998663,3655.510812865032
2223,2.222999999999866,3655.4197958196455
2224,2.223999999999866,3655.328778122852
2225,2.224999999999866,3655.237759774717
2226,2.225999999999866,3655.146740775248
2227,2.2269999999998658,3655.0557211244977
2228,2.2279999999998656,3654.964700822502
2229,2.228999999999865,3654.873679869297
2230,2.229999999999865,3654.7826582649113
2231,2.2309999999998653,3654.691636009386
2232,2.231999999999865,3654.600613102749
2233,2.232999999999865,3654.509589545056
2234,2.233999999999865,3654.418565336317
2235,2.234999999999865,3654.32754047658
2236,2.2359999999998648,3654.2365149658735
2237,2.2369999999998647,3654.145488804239
2238,2.2379999999998645,3654.054461991706
2239,2.2389999999998644,3653.963434528314
2240,2.2399999999998643,3653.872406414094
2241,2.240999999999864,3653.781377649092
2242,2.241999999999864,3653.690348233321
2243,2.242999999999864,3653.599318166838
2244,2.243999999999864,3653.508287449649
2245,2.244999999999864,3653.417256081813
2246,2.245999999999864,3653.326224063356
2247,2.246999999999864,3653.2351913943166
2248,2.2479999999998634,3653.14415807472
2249,2.2489999999998638,3653.053124104613
2250,2.249999999999863,3652.9620894840114
2251,2.250999999999863,3652.871054212964
2252,2.251999999999863,3652.780018291493
2253,2.252999999999863,3652.688981719636
2254,2.253999999999863,3652.597944497431
2255,2.2549999999998627,3652.506906624909
2256,2.2559999999998626,3652.4158681020913
2257,2.2569999999998624,3652.324828929037
2258,2.2579999999998623,3652.233789105754
2259,2.2589999999998622,3652.142748632284
2260,2.259999999999862,3652.0517075086655
2261,2.260999999999862,3651.960665734922
2262,2.261999999999862,3651.869623311087
2263,2.262999999999862,3651.7785802371945
2264,2.2639999999998617,3651.687536513278
2265,2.2649999999998616,3651.5964921393793
2266,2.265999999999861,3651.5054471155154
2267,2.2669999999998613,3651.414401441724
2268,2.267999999999861,3651.323355118034
2269,2.268999999999861,3651.232308144487
2270,2.269999999999861,3651.141260521109
2271,2.270999999999861,3651.050212247922
2272,2.271999999999861,3650.959163324965
2273,2.2729999999998607,3650.8681137522776
2274,2.273999999999861,3650.777063529889
2275,2.2749999999998605,3650.686012657812
2276,2.2759999999998604,3650.5949611361016
2277,2.27699999999986,3650.503908964775
2278,2.27799999999986,3650.4128561438697
2279,2.27899999999986,3650.32180267342
2280,2.27999999999986,3650.2307485534407
2281,2.28099999999986,3650.1396937839754
2282,2.28199999999986,3650.048638365055
2283,2.28299999999986,3649.957582296696
2284,2.2839999999998595,3649.866525578949
2285,2.28499999999986,3649.775468211836
2286,2.2859999999998597,3649.684410195386
2287,2.286999999999859,3649.593351529633
2288,2.287999999999859,3649.502292214604
2289,2.288999999999859,3649.4112322503192
2290,2.289999999999859,3649.3201716368194
2291,2.2909999999998587,3649.229110374136
2292,2.2919999999998586,3649.138048462296
2293,2.2929999999998585,3649.046985901327
2294,2.2939999999998584,3648.95592269126
2295,2.2949999999998583,3648.864858832125
2296,2.295999999999858,3648.773794323951
2297,2.296999999999858,3648.6827291667655
2298,2.297999999999858,3648.591663360597
2299,2.298999999999858,3648.500596905481
2300,2.2999999999998577,3648.40952980144
2301,2.3009999999998576,3648.318462048508
2302,2.301999999999857,3648.2273936467
2303,2.3029999999998574,3648.136324596076
2304,2.3039999999998573,3648.045254896621
2305,2.304999999999857,3647.954184548402
2306,2.305999999999857,3647.86311355142
2307,2.306999999999857,3647.772041905719
2308,2.307999999999857,3647.6809696113214
2309,2.3089999999998567,3647.589896668257
2310,2.3099999999998566,3647.498823076552
2311,2.3109999999998565,3647.407748836239
2312,2.3119999999998564,3647.31667394734
2313,2.3129999999998563,3647.225598409882
2314,2.313999999999856,3647.1345222239024
2315,2.314999999999856,3647.0434453894336
2316,2.315999999999856,3646.952367906477
2317,2.316999999999856,3646.8612897750736
2318,2.317999999999856,3646.77021099525
2319,2.318999999999856,3646.679131567045
2320,2.3199999999998555,3646.588051490461
2321,2.3209999999998554,3646.496970765552
2322,2.3219999999998557,3646.405889392324
2323,2.322999999999855,3646.3148073708167
2324,2.323999999999855,3646.223724701047
2325,2.324999999999855,3646.132641383055
2326,2.325999999999855,3646.041557416848
2327,2.3269999999998547,3645.950472802472
2328,2.327999999999854,3645.859387539933
2329,2.3289999999998545,3645.768301629276
2330,2.3299999999998544,3645.677215070516
2331,2.3309999999998543,3645.586127863687
2332,2.331999999999854,3645.495040008812
2333,2.332999999999854,3645.403951505904
2334,2.333999999999854,3645.312862355018
2335,2.334999999999854,3645.22177255614
2336,2.3359999999998537,3645.130682109335
2337,2.3369999999998536,3645.039591014602
2338,2.337999999999853,3644.948499271969
2339,2.3389999999998534,3644.857406881482
2340,2.3399999999998533,3644.7663138431353
2341,2.340999999999853,3644.6752201569793
2342,2.341999999999853,3644.5841258230266
2343,2.342999999999853,3644.493030841296
2344,2.343999999999853,3644.401935211834
2345,2.3449999999998528,3644.310838934645
2346,2.3459999999998526,3644.219742009761
2347,2.3469999999998525,3644.128644437205
2348,2.3479999999998524,3644.037546217009
2349,2.3489999999998523,3643.9464473491807
2350,2.349999999999852,3643.855347833767
2351,2.350999999999852,3643.7642476707792
2352,2.351999999999852,3643.6731468602334
2353,2.352999999999852,3643.5820454021687
2354,2.353999999999852,3643.490943296588
2355,2.354999999999852,3643.399840543551
2356,2.3559999999998515,3643.3087371430406
2357,2.3569999999998514,3643.2176330951097
2358,2.3579999999998518,3643.126528399768
2359,2.358999999999851,3643.035423057038
2360,2.359999999999851,3642.944317066945
2361,2.360999999999851,3642.853210429522
2362,2.361999999999851,3642.7621031447793
2363,2.3629999999998508,3642.670995212747
2364,2.3639999999998507,3642.579886633452
2365,2.3649999999998506,3642.488777406895
2366,2.3659999999998504,3642.397667533127
2367,2.3669999999998503,3642.306557012151
2368,2.3679999999998502,3642.215445844002
2369,2.36899999999985,3642.124334028689
2370,2.36999999999985,3642.033221566247
2371,2.37099999999985,3641.9421084566975
2372,2.37199999999985,3641.8509947000543
2373,2.3729999999998497,3641.759880296344
2374,2.3739999999998496,3641.668765245585
2375,2.374999999999849,3641.577649547807
2376,2.3759999999998493,3641.4865332030217
2377,2.376999999999849,3641.395416211262
2378,2.377999999999849,3641.304298572537
2379,2.378999999999849,3641.2131802868903
2380,2.379999999999849,3641.1220613543137
2381,2.380999999999849,3641.0309417748535
2382,2.3819999999998487,3640.939821548501
2383,2.382999999999849,3640.848700675306
2384,2.3839999999998485,3640.757579155284
2385,2.3849999999998484,3640.6664569884456
2386,2.385999999999848,3640.575334174821
2387,2.386999999999848,3640.484210714423
2388,2.387999999999848,3640.393086607282
2389,2.388999999999848,3640.301961853413
2390,2.389999999999848,3640.2108364528312
2391,2.390999999999848,3640.1197104055727
2392,2.391999999999848,3640.028583711641
2393,2.3929999999998475,3639.937456371059
2394,2.393999999999848,3639.846328383857
2395,2.3949999999998477,3639.75519975004
2396,2.395999999999847,3639.6640704696415
2397,2.396999999999847,3639.572940542675
2398,2.397999999999847,3639.481809969154
2399,2.398999999999847,3639.390678749113
2400,2.3999999999998467,3639.299546882568
2401,2.4009999999998466,3639.20841436952
2402,2.4019999999998465,3639.117281210014
2403,2.4029999999998464,3639.0261474040567
2404,2.4039999999998463,3638.935012951676
2405,2.404999999999846,3638.843877852871
2406,2.405999999999846,3638.752742107676
2407,2.406999999999846,3638.661605716105
2408,2.407999999999846,3638.570468678184
2409,2.4089999999998457,3638.4793309939128
2410,2.4099999999998456,3638.3881926633376
2411,2.410999999999845,3638.297053686461
2412,2.4119999999998454,3638.2059140632914
2413,2.4129999999998453,3638.1147737938654
2414,2.413999999999845,3638.023632878192
2415,2.414999999999845,3637.932491316302
2416,2.415999999999845,3637.841349108192
2417,2.416999999999845,3637.7502062539
2418,2.4179999999998447,3637.659062753418
2419,2.4189999999998446,3637.567918606797
2420,2.4199999999998445,3637.476773814028
2421,2.4209999999998444,3637.385628375149
2422,2.4219999999998443,3637.2944822901545
2423,2.422999999999844,3637.203335559084
2424,2.423999999999844,3637.1121881819336
2425,2.424999999999844,3637.021040158745
2426,2.425999999999844,3636.92989148951
2427,2.426999999999844,3636.838742174266
2428,2.427999999999844,3636.747592213016
2429,2.4289999999998435,3636.656441605783
2430,2.4299999999998434,3636.565290352588
2431,2.4309999999998437,3636.474138453437
2432,2.431999999999843,3636.382985908365
2433,2.432999999999843,3636.291832717359
2434,2.433999999999843,3636.200678880455
2435,2.434999999999843,3636.109524397675
2436,2.4359999999998427,3636.018369269018
2437,2.436999999999842,3635.927213494505
2438,2.4379999999998425,3635.836057074165
2439,2.4389999999998424,3635.744900007994
2440,2.4399999999998423,3635.653742296023
2441,2.440999999999842,3635.562583938269
2442,2.441999999999842,3635.471424934729
2443,2.442999999999842,3635.380265285437
2444,2.443999999999842,3635.2891049904015
2445,2.4449999999998417,3635.1979440496425
2446,2.4459999999998416,3635.1067824631655
2447,2.446999999999841,3635.015620230991
2448,2.4479999999998414,3634.924457353135
2449,2.4489999999998413,3634.833293829607
2450,2.449999999999841,3634.7421296604334
2451,2.450999999999841,3634.6509648456126
2452,2.451999999999841,3634.559799385167
2453,2.452999999999841,3634.468633279134
2454,2.4539999999998408,3634.377466527481
2455,2.4549999999998406,3634.286299130265
2456,2.4559999999998405,3634.195131087472
2457,2.4569999999998404,3634.103962399128
2458,2.4579999999998403,3634.012793065258
2459,2.45899999999984,3633.921623085849
2460,2.45999999999984,3633.830452460939
2461,2.46099999999984,3633.739281190531
2462,2.46199999999984,3633.6481092746394
2463,2.46299999999984,3633.5569367132784
2464,2.46399999999984,3633.46576350647
2465,2.4649999999998395,3633.3745896542177
2466,2.4659999999998394,3633.283415156533
2467,2.4669999999998398,3633.1922400134354
2468,2.467999999999839,3633.101064224936
2469,2.468999999999839,3633.009887791042
2470,2.469999999999839,3632.918710711781
2471,2.470999999999839,3632.827532987144
2472,2.4719999999998388,3632.7363546171614
2473,2.4729999999998387,3632.6451756018473
2474,2.4739999999998386,3632.5539959412
2475,2.4749999999998384,3632.462815635253
2476,2.4759999999998383,3632.371634683993
2477,2.476999999999838,3632.2804530874578
2478,2.477999999999838,3632.189270845633
2479,2.478999999999838,3632.0980879585513
2480,2.479999999999838,3632.00690442622
2481,2.480999999999838,3631.915720248649
2482,2.4819999999998377,3631.8245354258497
2483,2.4829999999998376,3631.733349957837
