Time      (s),ISP     (m/s),C*      (m/s),Pe/Pb     (-),Thrust    (N),Impulse  (Ns),P tank (psia),P inj. (psia),P comb (psia),P crit (psia),O/F       (-),m. ox. (kg/s),Gox (kg/s-m2),r.     (mm/s),Ullage       
0.02000000000000001,965.8829950876559,787.9802073886915,0.5355774375012657,2034.075212298745,42.72800865672911,680.9954480395869,545.236248327855,141.5806235801902,408.1973593817046,4.2783883747943445,1.7069521663013734,561.7697382068355,4.741059196319609,0.4817960529310596
0.02100000000000001,965.8753531230252,787.9786779212549,0.5355648497879516,2034.0152526439551,44.76202390937306,680.9712635867878,545.2152978640819,141.57729600106578,408.1816354728789,4.278337413609583,1.7069115024910624,561.5851466481894,4.740279972601733,0.48188150751118236
0.022000000000000013,965.8677105128847,787.9771483951289,0.5355522613656456,2033.9552922957948,46.79597920166886,680.9470797648335,545.1943480293229,141.57396823451867,408.16591207773433,4.278286451848584,1.7068708387053204,561.4006696223976,4.73950110452304,0.48196695557707003
0.023000000000000013,965.8600673817324,787.9756188116916,0.535539672502498,2033.8953315165315,48.82987453318539,680.9228965736039,545.1733988234541,141.57064035143424,408.1501891961735,4.278235489511343,1.7068301749441608,561.2163070228181,4.738722591808252,0.48205239712962955
0.024000000000000014,965.8524238069808,787.9740891717987,0.5355270833652506,2033.8353704692636,50.86370990365465,680.8987140129798,545.152450246355,141.5673123958914,408.1344668281017,4.278184526597861,1.7067895112076,561.0320587429422,4.7379444341824,0.4821378321697688
0.025000000000000015,965.8447798367555,787.9725594759825,0.5355144940575729,2033.7754092554046,52.89748531291006,680.8745320828394,545.1315022979046,141.5639843952948,408.11874497342325,4.278133563108136,1.7067488474956534,560.847924676393,4.737166631370806,0.4822232606983951
0.026000000000000016,965.837135500977,787.9710297245729,0.5355019046439299,2033.715447938022,54.93120076084808,680.8503507830624,545.1105549779799,141.5606563666864,408.1030236320415,4.278082599042163,1.7067081838083324,560.6639047169238,4.736389183099083,0.4823086827164155
0.027000000000000017,965.8294908182431,787.9694999177744,0.5354893151644063,2033.6554865563412,56.96485624740442,680.8261701135302,545.0896082864597,141.55732832066212,408.08730280386106,4.278031634399942,1.7066675201456534,560.4799987584217,4.735612089093152,0.48239409822473656
0.028000000000000018,965.8218458001116,787.9679700557141,0.535476725643923,2033.5955251347632,58.998451772539184,680.8019900741205,545.0686622232241,141.55400026381037,408.07158248878767,4.277980669181471,1.7066268565076337,560.2962066949059,4.734835349079232,0.48247950722426525
0.02900000000000002,965.8142004537644,787.9664401384698,0.5354641360979845,2033.535563688463,61.031987336227644,680.777810664713,545.0477167881495,141.55067220022917,408.05586268672346,4.277929703386744,1.7065861928942823,560.1125284205236,4.734058962783824,0.4825649097159077
0.03000000000000002,965.806554783659,787.9649101660893,0.5354515465362251,2033.4756022268884,63.06546293845453,680.7536318851887,545.026771981115,141.547344132466,408.04014339757373,4.27787873701576,1.7065455293056164,559.9289638295564,4.733282929933741,0.4826503057005695
0.03100000000000002,965.7989087925671,787.9633801386032,0.5354389569646492,2033.4156407559362,65.09887857921046,680.729453735427,545.005827802,141.5440160621076,408.02442462124355,4.277827770068521,1.706504865741653,559.7455128164162,4.732507250256087,0.48273569517915677
0.03200000000000002,965.7912624821978,787.9618500560281,0.5354263673869765,2033.3556792792604,67.13223425848972,680.7052762153066,544.9848842506825,141.5406879901377,408.00870635763636,4.277776802545022,1.706464202202404,559.5621752756443,4.731731923478257,0.4828210781525754
0.03300000000000002,965.7836158536095,787.960319918375,0.5354137778055245,2033.295717799143,69.16552997628887,680.6810993247075,544.9639413270406,141.53735991716852,407.9929886066567,4.277725834445254,1.7064235386878808,559.3789511019125,4.730956949327941,0.48290645462173065
0.03400000000000002,965.7759689074603,787.9587897256494,0.5354011882217481,2033.2357563170337,71.1987657326059,680.6569230635106,544.942999030953,141.53403184358515,407.97727136820896,4.277674865769224,1.706382875198103,559.1958401900249,4.730182327533131,0.4829918245875267
0.035000000000000024,965.768321644142,787.9572594778547,0.5353885986365311,2033.175794833809,73.23194152743972,680.632747431595,544.9220573622993,141.53070376962066,407.9615546421981,4.27762389651692,1.7063422117330802,559.0128424349135,4.729408057822101,0.48307718805086863
0.036000000000000025,965.7606740639064,787.9557291749927,0.5353760090504518,2033.1158333500641,75.26505736078978,680.6085724288395,544.9011163209578,141.52737569542853,407.94583842852853,4.277572926688351,1.7063015482928332,558.8299577316429,4.728634139923438,0.4831625450126617
0.037000000000000026,965.7530261668928,787.9541988170628,0.5353634194638528,2033.0558718661396,77.29811323265592,680.584398055125,544.8801759068054,141.5240476210987,407.9301227271033,4.2775219562835,1.7062608848773668,558.6471859754026,4.727860573565994,0.48324789547380925
0.03800000000000003,965.7453779531879,787.9526684040655,0.5353508298769563,2032.995910382281,79.3311091430382,680.5602243103311,544.859236119723,141.52071954669051,407.91440753782854,4.277470985302374,1.7062202214867017,558.4645270615173,4.727087358478941,0.4833332394352157
0.03900000000000003,965.7377294228364,787.9511379359999,0.5353382402898993,2032.93594889864,81.36404509193684,680.5360511943377,544.8382969595884,141.5173914722396,407.8986928606081,4.277420013744967,1.7061795581208512,558.2819808854375,4.72631449439173,0.48341857689778445
0.04000000000000003,965.7300805758609,787.9496074128641,0.5353256507027705,2032.8759874153177,83.39692107935217,680.5118787070237,544.8173584262803,141.51406339777003,407.88297869534654,4.2773690416112755,1.706138894779827,558.0995473427433,4.725541981034102,0.48350390786241976
0.04100000000000003,965.7224314122711,787.9480768346581,0.5353130611156284,2032.8160259323934,85.42973710528456,680.4877068482707,544.7964205196769,141.51073532329664,407.8672650419478,4.277318068901296,1.7060982314636437,557.9172263291442,4.724769818136095,0.4835892323300239
0.04200000000000003,965.7147819320647,787.9465462013796,0.5353004715285078,2032.7560644499206,87.46249316973449,680.4635356179582,544.7754832396585,141.50740724882922,407.8515519003177,4.277267095615028,1.7060575681723171,557.7350177404788,4.72399800542804,0.48367455030149953
0.04300000000000003,965.7071321352358,787.9450155130279,0.5352878819414355,2032.6961029679428,89.49518927270243,680.4393650159641,544.7545465861032,141.50407917437428,407.8358392703605,4.277216121752466,1.70601690490586,557.5529214727135,4.723226542640553,0.48375986177775115
0.04400000000000003,965.6994820217722,787.9434847696011,0.5352752923544238,2032.6361414864878,91.52782541418892,680.4151950421709,544.7336105588881,141.50075109993563,407.8201271519791,4.277165147313604,1.7059762416642834,557.3709374219421,4.7224554295045404,0.48384516675967904
0.04500000000000003,965.6918315916623,787.9419539710983,0.535262702767487,2032.5761800055936,93.56040159419452,680.3910256964563,544.7126751578949,141.49742302551653,407.8044155450803,4.277114172298445,1.7059355784476062,557.1890654843893,4.721684665751207,0.4839304652481875
0.046000000000000034,965.6841808448966,787.9404231175176,0.5352501131806433,2032.5162185252923,95.5929178127198,680.3668569787025,544.6917403829995,141.4940949511223,407.7887044495669,4.27706319670698,1.7058949152558371,557.0073055564045,4.720914251112036,0.4840157572441763
0.047000000000000035,965.676529781455,787.9388922088579,0.5352375235938901,2032.456257045601,97.6253740697654,680.3426888887883,544.6708062340837,141.49076687675174,407.7729938653455,4.277012220539208,1.7058542520889937,556.8256575344673,4.720144185318808,0.48410104274854815
